ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,TEAM_ID,DRAFT_YEAR,PTS,AST,REB
1003,Drew Barry,1973-02-17T00:00:00,USA,77.0,191.0,2,Guard,1610612737,1996,2.2,1.9,1.1
468,Jon Barry,1969-07-25T00:00:00,USA,77.0,210.0,13,Guard,0,1992,5.7,2.2,1.8
600013,Rick Barry,1944-03-28T00:00:00,USA,79.0,205.0,9,Forward,1610612744,1965,23.2,5.1,6.5
76117,Ed Bartels,1925-10-08T00:00:00,USA,78.0,195.0,1,Forward,1610610036,Undrafted,4.2,1.0,4.9
76118,Vic Bartolome,1948-09-29T00:00:00,USA,84.0,230.0,0,Center,1610612744,1970,0.9,0.1,1.6
203115,Will Barton,1991-01-06T00:00:00,USA,78.0,181.0,8,Guard,1610612743,2012,13.0,3.2,4.1
101188,Eddie Basden,1983-02-15T00:00:00,USA,77.0,215.0,1,Guard,1610612741,Undrafted,2.1,0.4,1.5
76119,Jerry Baskerville,1951-11-10T00:00:00,USA,79.0,190.0,0,Forward,1610612755,Undrafted,1.2,0.1,1.3
101138,Brandon Bass,1985-04-30T00:00:00,USA,80.0,250.0,12,Forward,1610612738,2005,8.7,0.8,4.5
76120,Tim Bassett,1951-04-01T00:00:00,USA,80.0,225.0,3,Forward,1610612751,1973,5.9,1.2,6.4
1766,Maceo Baston,1976-05-29T00:00:00,USA,82.0,230.0,4,Forward,1610612754,1998,2.7,0.2,1.7
2370,Mengke Bateer,1975-11-20T00:00:00,China,83.0,290.0,3,Center,0,Undrafted,3.4,0.6,2.5
76121,Billyray Bates,1956-05-31T00:00:00,USA,76.0,210.0,3,Guard,1610612757,1978,11.7,1.9,1.7
1628966,Keita Bates-Diop,1996-01-23T00:00:00,USA,80.0,229.0,2,Forward,1610612759,2018,2.1,0.4,1.3
101212,Esteban Batista,1983-09-02T00:00:00,Uruguay,82.0,268.0,2,Forward-Center,1610612737,Undrafted,1.7,0.2,2.5
2471,Mike Batiste,1977-11-21T00:00:00,USA,,,1,,0,Undrafted,6.4,0.7,3.4
1499,Tony Battie,1976-02-11T00:00:00,USA,83.0,240.0,14,Center,1610612738,1997,6.1,0.6,5.1
2203,Shane Battier,1978-09-09T00:00:00,USA,80.0,220.0,12,Forward,1610612763,2001,8.6,1.8,4.2
174,John Battle,1962-11-09T00:00:00,USA,74.0,175.0,9,Guard,1610612737,1985,8.7,2.1,1.3
76123,Kenny Battle,1964-10-10T00:00:00,USA,78.0,210.0,3,Guard,1610612756,1989,4.7,0.8,2.4
76124,Dave Batton,1956-03-26T00:00:00,USA,82.0,240.0,1,Center,1610612764,1978,3.2,0.6,2.1
201587,Nicolas Batum,1988-12-14T00:00:00,France,80.0,230.0,12,Guard-Forward,1610612746,2008,8.6,2.3,4.7
76125,Johnny Baum,1946-06-17T00:00:00,USA,77.0,200.0,1,Forward,1610612741,1969,4.5,0.5,2.0
76126,Frankie Baumholtz,1918-10-07T00:00:00,USA,70.0,170.0,0,Guard,1610610026,Undrafted,14.0,1.2,
2437,Lonny Baxter,1979-01-27T00:00:00,USA,80.0,260.0,3,Forward,1610612741,2002,3.9,0.2,2.9
201573,Jerryd Bayless,1988-08-20T00:00:00,USA,75.0,200.0,11,Guard,1610612750,2008,8.4,2.9,2.1
76127,Elgin Baylor,1934-09-16T00:00:00,USA,77.0,225.0,13,Forward,1610612747,1958,27.4,4.3,13.5
203382,Aron Baynes,1986-12-09T00:00:00,Australia,82.0,260.0,8,Center-Forward,1610612761,Undrafted,6.1,0.9,5.5
76128,Sergei Bazarevich,1965-03-15T00:00:00,Russia,74.0,168.0,0,Guard,1610612737,Undrafted,3.0,1.4,0.7
203145,Kent Bazemore,1989-07-01T00:00:00,USA,76.0,195.0,8,Guard-Forward,1610612744,Undrafted,6.1,1.6,2.9
1629647,Darius Bazley,2000-06-12T00:00:00,USA,80.0,208.0,1,Forward-Guard,1610612760,2019,11.9,1.5,7.5
76129,Ed Beach,1929-01-25T00:00:00,USA,75.0,200.0,0,Forward,1610612737,1950,1.8,0.3,2.1
203078,Bradley Beal,1993-06-28T00:00:00,USA,75.0,207.0,8,Guard,1610612764,2012,31.8,4.6,5.1
76130,Butch Beard,1947-05-04T00:00:00,USA,75.0,185.0,8,Guard,1610612752,1969,9.3,3.6,3.4
76131,Ralph Beard,1927-12-02T00:00:00,USA,70.0,175.0,1,Guard,1610610030,1949,15.9,4.4,3.8
2602,Jerome Beasley,1980-05-17T00:00:00,USA,81.0,237.0,1,Forward,1610612748,2003,1.0,0.0,0.5
1627736,Malik Beasley,1996-11-26T00:00:00,USA,76.0,187.0,4,Guard,1610612750,2016,20.5,2.5,4.6
201563,Michael Beasley,1989-01-09T00:00:00,USA,81.0,235.0,11,Forward,0,2008,12.4,1.3,4.7
76133,Zelmo Beaty,1939-10-25T00:00:00,USA,81.0,225.0,7,Center,1610612737,1962,16.0,1.5,10.4
201958,Rodrigue Beaubois,1988-02-24T00:00:00,France,74.0,185.0,4,Guard,1610612742,2009,7.1,2.1,1.9
76134,Byron Beck,1945-01-25T00:00:00,USA,81.0,225.0,0,Center,1610612743,1967,4.7,0.6,1.8
1133,Corey Beck,1971-05-27T00:00:00,USA,75.0,200.0,2,Guard,1610612766,Undrafted,2.7,1.4,1.4
76136,Ernie Beck,1931-12-11T00:00:00,USA,76.0,190.0,6,Guard,1610612744,1953,6.3,1.8,3.2
76137,Moe Becker,1917-02-24T00:00:00,USA,73.0,185.0,0,Guard,1610610028,Undrafted,3.8,0.7,
76138,William Bedford,1963-12-14T00:00:00,USA,84.0,225.0,5,Center,1610612765,1986,4.1,0.5,2.4
76139,Hank Beenders,1916-06-02T00:00:00,USA,77.0,185.0,2,Center,1610610032,Undrafted,8.4,0.5,
76140,Ron Behagen,1951-01-14T00:00:00,USA,81.0,185.0,6,Forward,1610612758,1973,10.3,1.6,7.0
76141,Elmer Behnke,1929-02-03T00:00:00,USA,79.0,210.0,0,Center,1610612737,1951,4.0,1.0,4.3
201158,Marco Belinelli,1986-03-25T00:00:00,Italy,77.0,220.0,13,Guard,1610612759,2007,9.7,1.7,2.1
2294,Charlie Bell,1979-03-12T00:00:00,USA,75.0,200.0,7,Guard,1610612749,Undrafted,8.5,2.3,2.2
76142,Dennis Bell,1951-06-02T00:00:00,USA,77.0,185.0,2,Forward,1610612752,1973,2.8,0.4,1.9
1628395,Jordan Bell,1995-01-07T00:00:00,USA,80.0,216.0,3,Forward,0,2017,3.3,1.7,5.3
1952,Raja Bell,1976-09-19T00:00:00,U.S. Virgin Islands,77.0,210.0,12,Guard,1610612756,Undrafted,9.9,1.7,2.8
2559,Troy Bell,1980-11-10T00:00:00,USA,73.0,180.0,1,Guard,1610612763,2003,1.8,0.7,0.7
76143,William Bell,1932-09-13T00:00:00,USA,72.0,180.0,1,Guard,1610612752,Undrafted,5.1,1.6,2.6
76144,Walt Bellamy,1939-07-24T00:00:00,USA,82.0,225.0,13,Center,1610612737,1961,20.1,2.4,13.7
1627761,DeAndre' Bembry,1994-07-04T00:00:00,USA,77.0,210.0,4,Guard-Forward,1610612761,2016,4.6,1.9,2.3
76145,Irv Bemoras,1930-11-18T00:00:00,USA,75.0,185.0,1,Forward,1610612737,1953,6.3,1.0,2.6
76146,Leon Benbow,1950-07-23T00:00:00,USA,76.0,185.0,1,Guard,1610612741,1974,5.5,1.6,1.9
1627733,Dragan Bender,1997-11-17T00:00:00,Croatia,84.0,249.0,3,Forward,0,2016,5.4,1.3,3.9
1886,Jonathan Bender,1981-01-30T00:00:00,USA,84.0,230.0,8,Forward,1610612754,1999,5.5,0.6,2.2
203968,Jerrelle Benimon,1991-08-01T00:00:00,USA,,,0,,0,Undrafted,0.0,0.0,1.5
104,Benoit Benjamin,1964-11-22T00:00:00,USA,84.0,250.0,14,Center,0,1985,11.4,1.3,7.5
1736,Corey Benjamin,1978-02-24T00:00:00,USA,78.0,200.0,4,Guard,0,1998,5.5,0.9,1.7
203461,Anthony Bennett,1993-03-14T00:00:00,Canada,80.0,235.0,4,Forward,0,2013,4.4,0.5,3.1
1120,Elmer Bennett,1970-02-13T00:00:00,USA,72.0,170.0,2,Guard,0,1992,2.3,1.0,0.5
712,Mario Bennett,1973-08-01T00:00:00,USA,81.0,235.0,4,Center-Forward,1610612747,1995,4.0,0.4,2.7
76151,Mel Bennett,1955-01-04T00:00:00,USA,79.0,200.0,3,Forward,1610612754,Undrafted,3.9,0.8,3.3
76148,Tony Bennett,1969-06-01T00:00:00,USA,72.0,175.0,2,Guard,1610612766,1992,3.5,2.0,1.0
76152,Winston Bennett,1965-02-09T00:00:00,USA,79.0,210.0,2,Guard,1610612739,1988,4.8,0.9,3.0
128,David Benoit,1968-05-09T00:00:00,USA,80.0,220.0,6,Forward,1610612762,Undrafted,7.0,0.6,4.0
202728,Keith Benson,1988-08-13T00:00:00,USA,83.0,230.0,1,Forward-Center,0,2011,0.0,0.0,1.0
76154,Kent Benson,1954-12-27T00:00:00,USA,83.0,235.0,10,Center,1610612765,1977,9.1,1.8,5.7
1627791,Ben Bentil,1995-03-29T00:00:00,Ghana,81.0,235.0,0,Forward,0,2016,0.0,0.0,0.7
76155,Gene Berce,1926-11-22T00:00:00,USA,71.0,175.0,0,Guard,1610612737,1948,3.3,0.7,
76156,Gary Bergen,1932-07-16T00:00:00,USA,80.0,210.0,0,Center,1610612752,1956,1.3,0.2,1.3
76157,Ricky Berry,1964-10-06T00:00:00,USA,80.0,205.0,0,Forward,1610612758,1988,11.0,1.3,3.1
76158,Walter Berry,1964-05-14T00:00:00,USA,80.0,215.0,2,Forward,1610612759,1986,14.1,1.4,4.7
1629541,Dairis Bertans,1989-09-09T00:00:00,Latvia,76.0,200.0,1,Guard,1610612740,Undrafted,2.8,0.8,0.8
202722,Davis Bertans,1992-11-12T00:00:00,Latvia,82.0,225.0,4,Forward,1610612764,2011,10.8,0.9,2.9
76159,Del Beshore,1956-11-29T00:00:00,USA,71.0,165.0,1,Guard,1610612741,Undrafted,3.5,2.0,0.9
696,Travis Best,1972-07-12T00:00:00,USA,71.0,182.0,10,Guard,1610612754,1995,7.6,3.5,1.8
201976,Patrick Beverley,1988-07-12T00:00:00,USA,73.0,180.0,8,Guard,1610612746,2009,8.3,2.1,3.7
204021,Sim Bhullar,1992-12-02T00:00:00,Canada,89.0,360.0,0,Center,0,Undrafted,0.7,0.3,0.3
76160,Al Bianchi,1932-03-26T00:00:00,USA,75.0,185.0,9,Guard,1610612755,1954,8.1,2.2,2.5
76161,Hank Biasatti,1922-01-14T00:00:00,Canada,71.0,175.0,0,Guard,1610610035,1947,1.0,0.0,
76162,Henry Bibby,1949-11-24T00:00:00,USA,73.0,185.0,8,Guard,1610612755,1972,8.6,3.3,2.3
1710,Mike Bibby,1978-05-13T00:00:00,USA,74.0,195.0,14,Guard,1610612758,1998,14.7,5.5,3.1
76163,Ed Biedenbach,1945-08-12T00:00:00,USA,73.0,175.0,0,Guard,1610612756,1968,0.6,0.4,0.3
2740,Andris Biedrins,1986-04-02T00:00:00,Latvia,84.0,250.0,9,Center,0,2004,6.3,0.9,7.0
76164,Don Bielke,1933-01-01T00:00:00,USA,79.0,240.0,0,Center,1610612765,1954,2.0,0.1,1.3
76165,Bob Bigelow,1953-12-26T00:00:00,USA,79.0,215.0,3,Forward,1610612758,1975,2.5,0.4,1.2
1497,Chauncey Billups,1976-09-25T00:00:00,USA,75.0,210.0,16,Guard,1610612765,1997,15.2,5.4,2.9
76166,Dave Bing,1943-11-24T00:00:00,USA,75.0,180.0,11,Guard,1610612765,1966,20.3,6.0,3.8
76167,Joe Binion,1961-03-26T00:00:00,USA,80.0,235.0,0,Forward,1610612757,1984,1.3,0.1,1.6
203920,Khem Birch,1992-09-28T00:00:00,Canada,81.0,233.0,3,Center,1610612753,Undrafted,5.5,1.0,5.2
1628444,Jabari Bird,1994-07-03T00:00:00,USA,78.0,198.0,1,Guard,1610612738,2017,3.0,0.6,1.5
76168,Jerry Bird,1935-02-02T00:00:00,USA,78.0,210.0,0,Forward,1610612752,1956,2.3,0.4,1.1
1449,Larry Bird,1956-12-07T00:00:00,USA,81.0,220.0,12,Forward,1610612738,1978,24.3,6.3,10.0
76170,Otis Birdsong,1955-12-09T00:00:00,USA,75.0,190.0,11,Guard,1610612751,1977,18.0,3.2,3.0
76171,Gale Bishop,1922-06-04T00:00:00,USA,75.0,195.0,0,Forward,1610612744,Undrafted,8.3,1.6,
1629048,Goga Bitadze,1999-07-20T00:00:00,Georgia,83.0,250.0,1,Center-Forward,1610612754,2019,3.8,0.3,2.2
202687,Bismack Biyombo,1992-08-28T00:00:00,DRC,80.0,255.0,9,Center,1610612766,2011,5.5,1.3,5.5
202357,Nemanja Bjelica,1988-05-09T00:00:00,Serbia,82.0,234.0,5,Forward,1610612758,2010,7.2,1.9,3.8
76172,Uwe Blab,1962-03-26T00:00:00,USA,85.0,252.0,4,Center,1610612742,1985,2.1,0.4,1.8
76173,Charlie Black,1921-06-15T00:00:00,USA,76.0,200.0,2,Forward,1610612765,Undrafted,9.2,2.3,2.4
76174,Norman Black,1957-11-12T00:00:00,USA,77.0,185.0,0,Guard,1610612765,Undrafted,2.7,0.7,0.7
204028,Tarik Black,1991-11-22T00:00:00,USA,81.0,250.0,4,Forward-Center,1610612745,Undrafted,4.9,0.5,4.7
76175,Tom Black,1941-07-09T00:00:00,USA,82.0,220.0,0,Center,1610612760,1964,4.2,0.6,3.6
76176,Rolando Blackman,1959-02-26T00:00:00,USA,78.0,190.0,12,Guard,1610612742,1981,18.0,3.0,3.3
76180,Alex Blackwell,1970-06-27T00:00:00,USA,78.0,250.0,0,Forward,1610612747,Undrafted,1.3,0.3,0.9
76177,Cory Blackwell,1963-03-27T00:00:00,USA,78.0,210.0,0,Forward,1610612760,1984,3.4,0.4,1.6
1806,James Blackwell,1968-02-25T00:00:00,USA,72.0,190.0,0,Guard,1610612738,Undrafted,1.4,0.8,0.8
76179,Nate Blackwell,1965-02-15T00:00:00,USA,76.0,170.0,0,Guard,1610612759,1987,3.7,1.8,0.6
201971,DeJuan Blair,1989-04-22T00:00:00,USA,79.0,270.0,6,Center-Forward,0,2009,6.8,0.8,5.1
2581,Steve Blake,1980-02-26T00:00:00,USA,75.0,172.0,13,Guard,1610612757,2003,6.5,4.0,2.1
202392,Marqus Blakely,1988-10-22T00:00:00,USA,77.0,225.0,1,Forward,1610612745,Undrafted,,,
1628469,Antonio Blakeney,1996-10-04T00:00:00,USA,76.0,192.0,2,Guard,1610612741,Undrafted,7.5,0.8,1.8
200807,Will Blalock,1983-09-08T00:00:00,USA,72.0,205.0,1,Guard,1610612765,2006,1.8,1.2,1.1
76182,George Blaney,1939-11-12T00:00:00,USA,73.0,175.0,0,Guard,1610612752,1961,3.3,1.3,1.0
76183,Lance Blanks,1966-09-09T00:00:00,USA,76.0,190.0,2,Guard,1610612765,1990,2.0,0.8,0.8
76184,Ricky Blanton,1966-04-21T00:00:00,USA,79.0,215.0,0,Forward,1610612741,1989,3.0,0.5,1.5
101154,Andray Blatche,1986-08-22T00:00:00,USA,83.0,260.0,8,Center-Forward,1610612764,2005,10.1,1.4,5.4
302,Mookie Blaylock,1967-03-20T00:00:00,USA,,,12,Guard,0,1989,13.5,6.7,4.1
202339,Eric Bledsoe,1989-12-09T00:00:00,USA,73.0,214.0,10,Guard,1610612740,2010,11.3,3.7,3.4
76186,Leon Blevins,1926-06-25T00:00:00,USA,74.0,160.0,0,Guard,1610610030,1950,0.7,0.3,0.7
76187,John Block,1944-04-16T00:00:00,USA,82.0,207.0,9,Forward,1610612745,1966,11.9,1.3,6.6
76188,Mike Bloom,1915-01-14T00:00:00,USA,78.0,190.0,1,Center,1610610024,Undrafted,6.8,0.8,
1628417,Jaron Blossomgame,1993-09-16T00:00:00,USA,80.0,220.0,1,Forward,1610612739,2017,4.2,0.5,3.6
916,Corie Blount,1969-01-04T00:00:00,USA,82.0,242.0,11,Forward-Center,1610612741,1993,3.6,0.7,4.2
1548,Mark Blount,1975-11-30T00:00:00,USA,84.0,250.0,9,Center-Forward,1610612738,1997,8.2,0.8,4.6
203505,Vander Blue,1992-07-17T00:00:00,USA,77.0,200.0,2,Guard,0,Undrafted,3.0,1.2,1.3
1629129,Trevon Bluiett,1994-11-04T00:00:00,USA,78.0,198.0,1,Guard-Forward,1610612740,2018,,,
76189,Ray Blume,1958-09-23T00:00:00,USA,76.0,185.0,0,Guard,1610612741,1981,4.6,1.4,0.8
76190,Nelson Bobb,1924-02-25T00:00:00,USA,72.0,170.0,3,Guard,1610612744,1949,4.6,2.1,2.4
2800,Tony Bobbitt,1979-10-22T00:00:00,USA,76.0,190.0,1,Guard,0,Undrafted,2.5,0.0,1.5
76191,Arlen Bockhorn,1933-07-08T00:00:00,USA,76.0,200.0,6,Guard,1610612758,1958,11.5,3.5,4.7
76192,Tom Boerwinkle,1945-08-23T00:00:00,USA,84.0,265.0,9,Center,1610612741,1968,7.2,3.2,9.0
2586,Keith Bogans,1980-05-12T00:00:00,USA,77.0,215.0,10,Guard-Forward,1610612753,2003,6.3,1.3,2.7
203992,Bogdan Bogdanovic,1992-08-18T00:00:00,Serbia,78.0,220.0,3,Guard,1610612737,2014,9.6,2.3,3.3
202711,Bojan Bogdanovic,1989-04-18T00:00:00,Croatia,79.0,226.0,6,Forward,1610612762,2011,14.9,1.9,3.9
177,Muggsy Bogues,1965-01-09T00:00:00,USA,,,13,Guard,0,1987,7.7,7.6,2.6
101106,Andrew Bogut,1984-11-28T00:00:00,Australia,84.0,260.0,14,Center,1610612744,2005,9.6,2.2,8.7
1564,Etdrick Bohannon,1973-05-29T00:00:00,USA,,,3,Forward,0,Undrafted,1.4,0.2,1.7
1629626,Bol Bol,1999-11-16T00:00:00,Sudan,86.0,220.0,1,Center-Forward,1610612743,2019,2.0,0.3,0.7
76195,Manute Bol,1962-10-16T00:00:00,USA,90.0,200.0,9,Center,1610612764,1985,2.6,0.3,4.2
1628413,Jonah Bolden,1996-01-02T00:00:00,Australia,80.0,225.0,1,Forward,0,2017,4.3,0.8,3.4
76196,Bill Bolger,1931-08-21T00:00:00,USA,77.0,205.0,0,Forward,1610610024,1953,2.8,0.6,1.8
1627762,Joel Bolomboy,1994-01-28T00:00:00,Ukraine,81.0,235.0,1,Forward-Center,0,2016,1.7,0.1,1.5
76197,Doug Bolstorff,1931-10-29T00:00:00,USA,76.0,195.0,0,Guard,1610612765,1957,1.3,0.0,0.0
76203,George H. Bon Salle,1935-07-01T00:00:00,USA,80.0,220.0,0,Forward,1610612764,1957,1.3,0.0,0.7
76198,Phil Bond,1954-07-27T00:00:00,USA,74.0,175.0,0,Guard,1610612745,1977,0.6,0.3,0.6
1603,Walter Bond,1969-02-01T00:00:00,USA,77.0,200.0,2,Guard,1610612762,Undrafted,5.7,1.2,1.9
1629648,Jordan Bone,1997-11-05T00:00:00,USA,74.0,180.0,1,Guard,0,2019,4.0,1.3,1.7
1121,Dexter Boney,1970-04-27T00:00:00,USA,76.0,185.0,0,Guard,0,Undrafted,2.4,0.0,0.8
1629067,Isaac Bonga,1999-11-08T00:00:00,Germany,80.0,180.0,2,Guard,1610612764,2018,2.2,0.6,2.1
76201,Ron Bonham,1942-05-31T00:00:00,USA,76.0,192.0,1,Forward,1610612738,1964,6.3,0.4,1.5
41,Anthony Bonner,1968-06-08T00:00:00,USA,80.0,230.0,6,Forward,1610612758,1990,6.9,1.4,5.4
2588,Matt Bonner,1980-04-05T00:00:00,USA,82.0,235.0,12,Center-Forward,1610612759,2003,5.8,0.7,3.0
1626164,Devin Booker,1996-10-30T00:00:00,USA,77.0,206.0,5,Guard,1610612756,2015,25.1,4.6,4.0
511,Melvin Booker,1972-08-20T00:00:00,USA,74.0,185.0,1,Guard,1610612744,Undrafted,5.2,2.3,1.2
202344,Trevor Booker,1987-11-25T00:00:00,USA,80.0,228.0,7,Forward,1610612764,2010,6.9,1.1,5.5
200767,Josh Boone,1984-11-21T00:00:00,USA,82.0,240.0,4,Forward-Center,1610612751,2006,5.2,0.5,4.9
76204,Ron Boone,1946-09-06T00:00:00,USA,74.0,200.0,4,Guard,1610612758,1968,13.9,3.4,2.8
1916,Calvin Booth,1976-05-07T00:00:00,USA,83.0,230.0,10,Center,1610612760,1999,3.3,0.4,2.8
1522,Keith Booth,1974-10-09T00:00:00,USA,78.0,226.0,1,Forward,1610612741,1997,2.9,0.9,2.2
76206,Bob Boozer,1937-04-26T00:00:00,USA,80.0,215.0,10,Forward,1610612758,1959,14.8,1.4,8.1
2430,Carlos Boozer,1981-11-20T00:00:00,USA,81.0,258.0,12,Forward,1610612762,2002,16.2,2.2,9.5
2414,Curtis Borchardt,1980-09-13T00:00:00,USA,84.0,242.0,2,Center,1610612762,2002,3.1,0.8,3.3
76207,Jake Bornheimer,1927-06-29T00:00:00,USA,77.0,200.0,1,Forward,1610612744,Undrafted,4.6,0.7,
1953,Lazaro Borrell,1972-09-20T00:00:00,Cuba,80.0,220.0,0,Forward,1610612760,Undrafted,3.6,0.6,2.4
76209,Costic Borsavage,1924-07-25T00:00:00,USA,80.0,220.0,0,Center,1610612744,1950,2.7,0.2,1.0
76210,Vince Boryla,1927-03-11T00:00:00,USA,77.0,210.0,4,Forward,1610612752,Undrafted,11.2,2.1,3.7
2547,Chris Bosh,1984-03-24T00:00:00,USA,83.0,235.0,13,Forward,1610612748,2003,19.2,2.0,8.5
76211,Jim Bostic,1953-01-28T00:00:00,USA,79.0,225.0,0,Forward,1610612765,1975,6.5,0.8,4.0
76212,Lawrence Boston,1956-05-18T00:00:00,USA,80.0,225.0,0,Forward,1610612764,1978,4.3,0.2,3.0
76213,Tom Boswell,1953-10-02T00:00:00,USA,80.0,220.0,5,Forward,1610612738,1975,7.7,1.6,4.7
1628449,Chris Boucher,1993-01-11T00:00:00,Saint Lucia,81.0,200.0,3,Forward-Center,1610612761,Undrafted,13.8,1.0,6.4
2257,Ruben Boumtje-Boumtje,1978-05-20T00:00:00,USA,84.0,257.0,3,Center,1610612757,2001,1.0,0.1,1.3
76214,Don Boven,1925-03-06T00:00:00,USA,76.0,210.0,2,Forward,1610612765,1949,9.0,2.0,4.2
1898,Cal Bowdler,1977-03-31T00:00:00,USA,82.0,253.0,2,Forward,1610612737,1999,3.0,0.2,1.9
1477,Bruce Bowen,1971-06-14T00:00:00,USA,79.0,200.0,13,Forward,1610612759,Undrafted,6.1,1.2,2.8
1763,Ryan Bowen,1975-11-20T00:00:00,USA,81.0,218.0,9,Forward,0,1998,2.6,0.5,2.1
1628968,Brian Bowen II,1998-10-02T00:00:00,USA,78.0,190.0,1,Forward-Guard,1610612754,Undrafted,1.5,0.0,0.5
194,Anthony Bowie,1963-11-09T00:00:00,USA,78.0,200.0,7,Guard,1610612753,1986,6.4,1.8,2.2
76217,Sam Bowie,1961-03-17T00:00:00,USA,85.0,235.0,9,Center,1610612751,1984,10.9,2.1,7.5
1085,Ira Bowman,1973-06-11T00:00:00,USA,,,2,Forward,0,Undrafted,0.9,0.5,0.3
1629065,Ky Bowman,1997-06-16T00:00:00,USA,73.0,187.0,1,Guard,1610612744,Undrafted,7.4,2.9,2.7
76219,Nate Bowman,1943-03-19T00:00:00,USA,82.0,230.0,4,Center,1610612752,1965,2.9,0.7,3.3
671,Donnie Boyce,1973-09-02T00:00:00,USA,77.0,196.0,1,Guard,0,1995,2.6,0.5,0.8
76221,Dennis Boyd,1954-05-21T00:00:00,USA,73.0,175.0,0,Guard,1610612765,1977,1.2,1.4,0.4
76222,Fred Boyd,1950-06-13T00:00:00,USA,74.0,180.0,5,Guard,1610612755,1972,8.5,3.0,1.6
76223,Ken Boyd,1952-03-25T00:00:00,USA,77.0,195.0,0,Forward,1610612762,1974,3.2,0.3,0.8
1863,Earl Boykins,1976-06-02T00:00:00,USA,65.0,133.0,13,Guard,1610612743,Undrafted,8.9,3.2,1.3
76224,Harry Boykoff,1922-07-24T00:00:00,USA,81.0,225.0,1,Center,1610610037,Undrafted,10.1,1.9,4.6
76225,Winford Boynes,1957-05-17T00:00:00,USA,78.0,185.0,2,Guard,1610612751,1978,8.4,1.2,2.1
200841,Cedric Bozeman,1983-03-07T00:00:00,USA,78.0,207.0,0,Guard,0,Undrafted,1.1,0.4,1.0
76226,Steve Bracey,1950-08-01T00:00:00,USA,73.0,175.0,2,Guard,1610612737,1972,6.1,2.2,1.6
202342,Craig Brackins,1987-10-09T00:00:00,USA,82.0,230.0,2,Forward,1610612755,2010,1.8,0.5,1.1
76227,Gary Bradds,1942-07-26T00:00:00,USA,80.0,210.0,1,Forward,1610612764,1964,3.3,0.5,2.1
76228,Alex Bradley,1959-10-30T00:00:00,USA,78.0,215.0,0,Forward,1610612752,1981,3.5,0.3,1.7
76229,Alonzo Bradley,1953-10-16T00:00:00,USA,78.0,190.0,2,Forward,1610612745,1977,4.4,0.7,1.5
202340,Avery Bradley,1990-11-26T00:00:00,USA,75.0,180.0,10,Guard,1610612748,2010,8.5,1.4,1.8
76233,Bill Bradley,1943-07-28T00:00:00,USA,77.0,205.0,9,Forward,1610612752,1965,12.4,3.4,3.2
76230,Charles Bradley,1959-05-16T00:00:00,USA,77.0,215.0,2,Guard,1610612738,1981,3.2,0.5,1.1
76231,Dudley Bradley,1957-03-19T00:00:00,USA,78.0,195.0,8,Guard,1610612754,1979,5.2,1.9,1.8
76232,Joe Bradley,1928-09-24T00:00:00,USA,75.0,175.0,0,Guard,1610610025,Undrafted,1.9,0.8,
2214,Michael Bradley,1979-04-18T00:00:00,USA,82.0,245.0,4,Forward,1610612761,2001,2.8,0.5,3.4
762,Shawn Bradley,1972-03-22T00:00:00,USA,90.0,275.0,12,Center,1610612742,1993,8.1,0.7,6.3
1628396,Tony Bradley,1998-01-08T00:00:00,USA,82.0,248.0,3,Center-Forward,1610612755,2017,4.8,0.9,4.9
1361,Mark Bradtke,1968-09-27T00:00:00,Australia,82.0,265.0,0,Center,1610612755,Undrafted,1.6,0.2,1.9
66,Marques Bragg,1970-03-24T00:00:00,USA,80.0,230.0,0,Forward,1610612750,Undrafted,2.5,0.2,1.5
1765,Torraye Braggs,1976-05-15T00:00:00,USA,80.0,245.0,2,Forward,1610612745,1998,2.1,0.3,2.3
1920,A.J. Bramlett,1977-01-10T00:00:00,USA,82.0,227.0,0,Center,0,1999,1.0,0.0,2.8
76237,Adrian Branch,1963-11-17T00:00:00,USA,79.0,185.0,3,Forward,1610612757,1985,6.4,0.7,1.9
1882,Elton Brand,1979-03-11T00:00:00,USA,81.0,254.0,17,Forward,1610612746,1999,15.9,2.1,8.5
210,Terrell Brandon,1970-05-20T00:00:00,USA,71.0,173.0,11,Guard,1610612739,1991,13.8,6.1,3.0
76238,Bob Brannum,1925-05-28T00:00:00,USA,78.0,215.0,4,Forward,1610612738,Undrafted,7.3,2.1,7.0
76239,Brad Branson,1958-09-24T00:00:00,USA,82.0,220.0,1,Forward,1610612754,1980,5.4,0.7,2.9
76240,Jesse Branson,1942-01-07T00:00:00,USA,79.0,195.0,0,Forward,1610612755,1965,1.0,0.2,1.8
1629714,Jarrell Brantley,1996-06-07T00:00:00,USA,77.0,250.0,1,Forward,1610612762,2019,0.9,0.1,0.6
76241,Jim Brasco,1931-02-03T00:00:00,USA,73.0,170.0,0,Guard,1610612737,1952,3.7,1.1,1.3
76242,Mike Bratz,1955-10-17T00:00:00,USA,74.0,185.0,8,Guard,1610612756,1977,7.0,3.2,1.8
76243,Carl Braun,1927-09-25T00:00:00,USA,77.0,180.0,12,Guard,1610612752,Undrafted,13.5,3.7,3.4
1629649,Ignas Brazdeikis,1999-01-08T00:00:00,Canada,78.0,221.0,1,Forward,1610612752,2019,0.5,0.3,0.5
